questionaire_uuid;wm_config;responses_comment;wm_id;wm_testId;responses_stimulus;responses_score;wm_type;wm_date;responses_time
c7af4618-3c64-428a-9578-62067fa6adfc;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C2_1;0;mushra;2025-05-05 17:15:49.916212;72167
c7af4618-3c64-428a-9578-62067fa6adfc;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C2_2;25;mushra;2025-05-05 17:15:49.916212;72167
c7af4618-3c64-428a-9578-62067fa6adfc;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;reference_1;100;mushra;2025-05-05 17:15:49.916212;72167
c7af4618-3c64-428a-9578-62067fa6adfc;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;reference_2;100;mushra;2025-05-05 17:15:49.916212;72167
c7af4618-3c64-428a-9578-62067fa6adfc;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C5_1;2;mushra;2025-05-05 17:15:49.916212;72167
c7af4618-3c64-428a-9578-62067fa6adfc;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C5_2;26;mushra;2025-05-05 17:15:49.916212;72167
c7af4618-3c64-428a-9578-62067fa6adfc;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C3_1;65;mushra;2025-05-05 17:15:49.916212;72167
c7af4618-3c64-428a-9578-62067fa6adfc;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C3_2;45;mushra;2025-05-05 17:15:49.916212;72167
c7af4618-3c64-428a-9578-62067fa6adfc;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C4_1;59;mushra;2025-05-05 17:15:49.916212;72167
c7af4618-3c64-428a-9578-62067fa6adfc;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C4_2;42;mushra;2025-05-05 17:15:49.916212;72167
c7af4618-3c64-428a-9578-62067fa6adfc;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C1_1;66;mushra;2025-05-05 17:15:49.916212;72167
c7af4618-3c64-428a-9578-62067fa6adfc;configs/mushra_noloop_nowav.yaml;;cantonese_test_1;mushra_noloop_nowav;C1_2;64;mushra;2025-05-05 17:15:49.916212;72167
c7af4618-3c64-428a-9578-62067fa6adfc;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C2_1;100;mushra;2025-05-05 17:15:49.916212;57417
c7af4618-3c64-428a-9578-62067fa6adfc;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C2_2;65;mushra;2025-05-05 17:15:49.916212;57417
c7af4618-3c64-428a-9578-62067fa6adfc;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C1_1;81;mushra;2025-05-05 17:15:49.916212;57417
c7af4618-3c64-428a-9578-62067fa6adfc;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C1_2;64;mushra;2025-05-05 17:15:49.916212;57417
c7af4618-3c64-428a-9578-62067fa6adfc;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C3_1;24;mushra;2025-05-05 17:15:49.916212;57417
c7af4618-3c64-428a-9578-62067fa6adfc;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C3_2;50;mushra;2025-05-05 17:15:49.916212;57417
c7af4618-3c64-428a-9578-62067fa6adfc;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C4_1;44;mushra;2025-05-05 17:15:49.916212;57417
c7af4618-3c64-428a-9578-62067fa6adfc;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;C4_2;24;mushra;2025-05-05 17:15:49.916212;57417
c7af4618-3c64-428a-9578-62067fa6adfc;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;reference_1;77;mushra;2025-05-05 17:15:49.916212;57417
c7af4618-3c64-428a-9578-62067fa6adfc;configs/mushra_noloop_nowav.yaml;;cantonese_test_2;mushra_noloop_nowav;reference_2;76;mushra;2025-05-05 17:15:49.916212;57417
